Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,563174,-,b'None',b'None',37.82,-122.41,0,0,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.2.0
Year,Month,Day,Hour,Minute,GHI,Temperature,Relative Humidity,Wind Speed
2020,11,24,8,50,0,9.700000000000001,94.36,1.8
2020,11,24,9,0,0,9.700000000000001,94.36,1.7000000000000002
2020,11,24,9,10,0,9.600000000000001,94.99,1.7000000000000002
2020,11,24,9,20,0,9.600000000000001,94.99,1.7000000000000002
2020,11,24,9,30,0,9.600000000000001,94.99,1.7000000000000002
2020,11,24,9,40,0,9.600000000000001,92.81,1.7000000000000002
2020,11,24,9,50,0,9.600000000000001,92.81,1.7000000000000002
2020,11,24,10,0,0,9.5,93.43,1.7000000000000002
2020,11,24,10,10,0,9.5,93.43,1.7000000000000002
2020,11,24,10,20,0,9.5,93.43,1.7000000000000002
2020,11,24,10,30,0,9.4,94.06,1.7000000000000002
2020,11,24,10,40,0,9.4,91.56,1.7000000000000002
2020,11,24,10,50,0,9.3,92.17,1.7000000000000002
2020,11,24,11,0,0,9.3,92.17,1.7000000000000002
2020,11,24,11,10,0,9.3,92.17,1.7000000000000002
2020,11,24,11,20,0,9.200000000000001,92.79,1.7000000000000002
2020,11,24,11,30,0,9.200000000000001,92.79,1.7000000000000002
2020,11,24,11,40,0,9.1,90.39,1.7000000000000002
2020,11,24,11,50,0,9.1,90.39,1.7000000000000002
2020,11,24,12,0,0,9,91,1.7000000000000002
2020,11,24,12,10,0,9,91,1.7000000000000002
2020,11,24,12,20,0,8.9,91.61,1.7000000000000002
2020,11,24,12,30,0,8.9,91.61,1.7000000000000002
2020,11,24,12,40,0,8.9,88.13,1.7000000000000002
2020,11,24,12,50,0,8.8,88.73,1.8
2020,11,24,13,0,0,8.8,88.73,1.8
2020,11,24,13,10,0,8.700000000000001,89.33,1.7000000000000002
2020,11,24,13,20,0,8.6,89.93,1.7000000000000002
2020,11,24,13,30,0,8.6,89.93,1.7000000000000002
2020,11,24,13,40,0,8.5,87.27,1.7000000000000002
2020,11,24,13,50,0,8.5,87.27,1.7000000000000002
2020,11,24,14,0,0,8.4,87.95,1.7000000000000002
2020,11,24,14,10,0,8.4,87.95,1.7000000000000002
2020,11,24,14,20,0,8.4,87.95,1.6
2020,11,24,14,30,0,8.5,87.36,1.6
2020,11,24,14,40,0,8.5,85.11,1.6
2020,11,24,14,50,0,8.5,85.11,1.6
2020,11,24,15,0,0,8.5,85.11,1.5
2020,11,24,15,10,14,8.8,83.4,1.5
2020,11,24,15,20,31,9.200000000000001,81.18,1.5
2020,11,24,15,30,52,9.600000000000001,79.04,1.4000000000000001
2020,11,24,15,40,76,9.9,77.85000000000001,1.4000000000000001
2020,11,24,15,50,102,10.3,75.81,1.4000000000000001
2020,11,24,16,0,129,10.700000000000001,73.82000000000001,1.3
2020,11,24,16,10,156,11,72.36,1.4000000000000001
2020,11,24,16,20,183,11.3,70.94,1.4000000000000001
2020,11,24,16,30,211,11.700000000000001,69.09,1.4000000000000001
2020,11,24,16,40,238,12,64.88,1.4000000000000001
2020,11,24,16,50,264,12.3,63.620000000000005,1.4000000000000001
2020,11,24,17,0,290,12.700000000000001,61.97,1.5
2020,11,24,17,10,314,13,60.77,1.4000000000000001
2020,11,24,17,20,338,13.3,59.6,1.4000000000000001
2020,11,24,17,30,361,13.600000000000001,58.45,1.3
2020,11,24,17,40,383,14,58.230000000000004,1.3
2020,11,24,17,50,403,14.3,57.11,1.2000000000000002
2020,11,24,18,0,422,14.600000000000001,56.02,1.2000000000000002
2020,11,24,18,10,440,14.9,54.95,1.2000000000000002
2020,11,24,18,20,456,15.200000000000001,53.9,1.2000000000000002
2020,11,24,18,30,471,15.5,52.88,1.2000000000000002
2020,11,24,18,40,485,15.8,53.07,1.2000000000000002
2020,11,24,18,50,497,16.1,52.06,1.3
2020,11,24,19,0,507,16.400000000000002,51.08,1.3
2020,11,24,19,10,515,16.6,50.39,1.3
2020,11,24,19,20,523,16.8,49.75,1.4000000000000001
2020,11,24,19,30,528,16.900000000000002,49.44,1.4000000000000001
2020,11,24,19,40,532,17.1,49.94,1.5
2020,11,24,19,50,534,17.3,49.31,1.5
2020,11,24,20,0,534,17.400000000000002,49,1.6
2020,11,24,20,10,533,17.5,48.69,1.6
2020,11,24,20,20,529,17.5,48.69,1.7000000000000002
2020,11,24,20,30,524,17.6,48.39,1.8
2020,11,24,20,40,524,17.6,50.19,1.8
2020,11,24,20,50,516,17.6,50.19,1.9000000000000001
2020,11,24,21,0,506,17.7,49.83,1.9000000000000001
2020,11,24,21,10,495,17.6,50.14,2
2020,11,24,21,20,482,17.6,50.14,2
2020,11,24,21,30,468,17.5,50.46,2
2020,11,24,21,40,452,17.5,51.59,2
2020,11,24,21,50,435,17.5,51.59,2
2020,11,24,22,0,416,17.400000000000002,51.910000000000004,2
2020,11,24,22,10,396,17.3,52.24,2
2020,11,24,22,20,374,17.2,52.57,2
2020,11,24,22,30,351,17,53.24,2
2020,11,24,22,40,328,16.900000000000002,54.910000000000004,1.9000000000000001
2020,11,24,22,50,303,16.8,55.26,1.9000000000000001
2020,11,24,23,0,278,16.6,55.96,1.9000000000000001
2020,11,24,23,10,251,16.6,55.96,1.9000000000000001
2020,11,24,23,20,224,16.6,55.96,1.9000000000000001
2020,11,24,23,30,197,16.6,55.96,1.9000000000000001
2020,11,24,23,40,169,16.6,55.96,1.9000000000000001
2020,11,24,23,50,141,16.6,55.96,1.9000000000000001
2020,11,25,0,0,113,14.4,69.13,1.9000000000000001
2020,11,25,0,10,86,13.9,71.4,1.9000000000000001
2020,11,25,0,20,61,13.5,73.28,2
2020,11,25,0,30,39,13.100000000000001,75.21000000000001,2
2020,11,25,0,40,20,12.700000000000001,77.93,2.1
2020,11,25,0,50,0,12.200000000000001,80.52,2.1
2020,11,25,1,0,0,11.8,82.66,2.2
2020,11,25,1,10,0,11.600000000000001,83.76,2.2
2020,11,25,1,20,0,11.4,84.87,2.2
2020,11,25,1,30,0,11.3,85.43,2.2
2020,11,25,1,40,0,11.100000000000001,90.32000000000001,2.2
2020,11,25,1,50,0,10.9,91.53,2.2
2020,11,25,2,0,0,10.8,92.14,2.2
2020,11,25,2,10,0,10.600000000000001,93.37,2.2
2020,11,25,2,20,0,10.5,93.99,2.2
2020,11,25,2,30,0,10.4,94.62,2.2
2020,11,25,2,40,0,10.3,97.35000000000001,2.2
2020,11,25,2,50,0,10.100000000000001,98.65,2.2
2020,11,25,3,0,0,10,99.31,2.2
2020,11,25,3,10,0,9.9,99.98,2.2
2020,11,25,3,20,0,9.9,99.98,2.3000000000000003
2020,11,25,3,30,0,9.8,100,2.3000000000000003
2020,11,25,3,40,0,9.700000000000001,100,2.3000000000000003
2020,11,25,3,50,0,9.700000000000001,100,2.3000000000000003
2020,11,25,4,0,0,9.600000000000001,100,2.4000000000000004
2020,11,25,4,10,0,9.600000000000001,100,2.4000000000000004
2020,11,25,4,20,0,9.5,100,2.5
2020,11,25,4,30,0,9.5,100,2.5
2020,11,25,4,40,0,9.5,100,2.5
2020,11,25,4,50,0,9.5,100,2.6
2020,11,25,5,0,0,9.4,100,2.6
2020,11,25,5,10,0,9.4,100,2.6
2020,11,25,5,20,0,9.4,100,2.6
2020,11,25,5,30,0,9.4,100,2.6
2020,11,25,5,40,0,9.4,100,2.6
2020,11,25,5,50,0,9.4,100,2.6
2020,11,25,6,0,0,9.3,100,2.6
2020,11,25,6,10,0,9.3,100,2.6
2020,11,25,6,20,0,9.3,100,2.6
2020,11,25,6,30,0,9.3,100,2.6
2020,11,25,6,40,0,9.3,100,2.6
2020,11,25,6,50,0,9.3,100,2.6
2020,11,25,7,0,0,9.3,100,2.6
2020,11,25,7,10,0,9.3,100,2.6
2020,11,25,7,20,0,9.3,100,2.6
2020,11,25,7,30,0,9.3,100,2.6
2020,11,25,7,40,0,9.3,100,2.6
2020,11,25,7,50,0,9.3,100,2.6
2020,11,25,8,0,0,9.3,100,2.5
2020,11,25,8,10,0,9.4,100,2.6
2020,11,25,8,20,0,9.4,100,2.6
2020,11,25,8,30,0,9.4,100,2.6
2020,11,25,8,40,0,9.5,100,2.6
2020,11,25,8,50,0,9.5,100,2.6
2020,11,25,9,0,0,9.5,100,2.6
2020,11,25,9,10,0,9.600000000000001,100,2.7
2020,11,25,9,20,0,9.600000000000001,100,2.7
2020,11,25,9,30,0,9.700000000000001,100,2.7
2020,11,25,9,40,0,9.8,100,2.8000000000000003
2020,11,25,9,50,0,9.8,100,2.8000000000000003
2020,11,25,10,0,0,9.9,100,2.9000000000000004
2020,11,25,10,10,0,9.9,100,2.9000000000000004
2020,11,25,10,20,0,10,100,2.9000000000000004
2020,11,25,10,30,0,10,100,2.9000000000000004
2020,11,25,10,40,0,10.100000000000001,100,3
2020,11,25,10,50,0,10.100000000000001,100,3
2020,11,25,11,0,0,10.200000000000001,100,3
2020,11,25,11,10,0,10.200000000000001,100,3.1
2020,11,25,11,20,0,10.200000000000001,100,3.1
2020,11,25,11,30,0,10.200000000000001,100,3.2
2020,11,25,11,40,0,10.200000000000001,100,3.2
2020,11,25,11,50,0,10.200000000000001,100,3.3000000000000003
2020,11,25,12,0,0,10.200000000000001,100,3.3000000000000003
2020,11,25,12,10,0,10.100000000000001,100,3.3000000000000003
2020,11,25,12,20,0,10.100000000000001,100,3.3000000000000003
2020,11,25,12,30,0,10,100,3.3000000000000003
2020,11,25,12,40,0,9.9,100,3.3000000000000003
2020,11,25,12,50,0,9.8,100,3.3000000000000003
2020,11,25,13,0,0,9.8,100,3.3000000000000003
2020,11,25,13,10,0,9.700000000000001,100,3.3000000000000003
2020,11,25,13,20,0,9.600000000000001,100,3.2
2020,11,25,13,30,0,9.5,100,3.2
2020,11,25,13,40,0,9.4,100,3.2
2020,11,25,13,50,0,9.3,100,3.2
2020,11,25,14,0,0,9.200000000000001,100,3.2
2020,11,25,14,10,0,9.200000000000001,100,3.2
2020,11,25,14,20,0,9.200000000000001,100,3.2
2020,11,25,14,30,0,9.200000000000001,100,3.2
2020,11,25,14,40,0,9.1,99.9,3.2
2020,11,25,14,50,0,9.1,99.9,3.2
2020,11,25,15,0,0,9.1,99.99000000000001,3.2
2020,11,25,15,10,15,9.4,98,3.3000000000000003
2020,11,25,15,20,32,9.700000000000001,96.05,3.4000000000000004
2020,11,25,15,30,54,10,94.14,3.6
2020,11,25,15,40,80,10.3,88.96000000000001,3.7
2020,11,25,15,50,107,10.600000000000001,87.2,3.8000000000000003
2020,11,25,16,0,135,10.9,85.48,3.9000000000000004
2020,11,25,16,10,163,11.200000000000001,83.8,3.9000000000000004
2020,11,25,16,20,191,11.5,82.16,4
2020,11,25,16,30,219,11.700000000000001,81.08,4
2020,11,25,16,40,247,12,73.01,4.1000000000000005
2020,11,25,16,50,275,12.3,71.59,4.2
2020,11,25,17,0,301,12.600000000000001,70.2,4.2
2020,11,25,17,10,326,12.8,69.28,4.2
2020,11,25,17,20,351,13.100000000000001,67.94,4.3
2020,11,25,17,30,374,13.4,66.63,4.3
2020,11,25,17,40,394,13.700000000000001,58.38,4.3
2020,11,25,17,50,416,13.9,57.63,4.3
2020,11,25,18,0,435,14.200000000000001,56.52,4.3
2020,11,25,18,10,453,14.4,55.800000000000004,4.3
2020,11,25,18,20,470,14.600000000000001,55.09,4.2
2020,11,25,18,30,485,14.8,54.38,4.1000000000000005
2020,11,25,18,40,498,15,49.870000000000005,4.1000000000000005
2020,11,25,18,50,510,15.200000000000001,49.24,4
2020,11,25,19,0,521,15.4,48.61,4
2020,11,25,19,10,529,15.5,48.300000000000004,3.9000000000000004
2020,11,25,19,20,536,15.700000000000001,47.69,3.8000000000000003
2020,11,25,19,30,542,15.8,47.39,3.7
2020,11,25,19,40,546,15.9,45.19,3.6
2020,11,25,19,50,548,16,44.9,3.5
2020,11,25,20,0,548,16.2,44.33,3.4000000000000004
2020,11,25,20,10,546,16.2,44.33,3.4000000000000004
2020,11,25,20,20,543,16.3,44.01,3.3000000000000003
2020,11,25,20,30,539,16.3,44.01,3.3000000000000003
2020,11,25,20,40,530,16.400000000000002,42.71,3.2
2020,11,25,20,50,523,16.400000000000002,42.71,3.2
2020,11,25,21,0,513,16.5,42.44,3.1
2020,11,25,21,10,501,16.5,42.44,3.1
2020,11,25,21,20,488,16.5,42.44,3.1
2020,11,25,21,30,473,16.5,42.44,3.1
2020,11,25,21,40,458,16.5,42.38,3.1
2020,11,25,21,50,440,16.400000000000002,42.65,3.1
2020,11,25,22,0,421,16.400000000000002,42.61,3.1
2020,11,25,22,10,401,16.3,42.88,3.2
2020,11,25,22,20,379,16.2,43.15,3.2
2020,11,25,22,30,356,16.1,43.43,3.2
2020,11,25,22,40,332,16,45.09,3.3000000000000003
2020,11,25,22,50,307,15.9,45.38,3.3000000000000003
2020,11,25,23,0,281,15.8,45.67,3.3000000000000003
2020,11,25,23,10,254,15.8,45.67,3.3000000000000003
2020,11,25,23,20,227,15.8,45.67,3.3000000000000003
2020,11,25,23,30,199,15.8,45.67,3.3000000000000003
2020,11,25,23,40,171,15.8,45.67,3.3000000000000003
2020,11,25,23,50,143,15.8,45.67,3.3000000000000003
2020,11,26,0,0,113,13.700000000000001,59.36,3
2020,11,26,0,10,87,13.3,60.92,3.1
2020,11,26,0,20,61,12.9,62.53,3.1
2020,11,26,0,30,38,12.5,64.19,3.2
2020,11,26,0,40,19,12.100000000000001,69.05,3.2
2020,11,26,0,50,0,11.8,70.42,3.3000000000000003
2020,11,26,1,0,0,11.4,72.3,3.3000000000000003
2020,11,26,1,10,0,11.200000000000001,73.26,3.3000000000000003
2020,11,26,1,20,0,11.100000000000001,73.75,3.4000000000000004
2020,11,26,1,30,0,11,74.24,3.4000000000000004
2020,11,26,1,40,0,10.9,77.46000000000001,3.4000000000000004
2020,11,26,1,50,0,10.700000000000001,78.49,3.5
2020,11,26,2,0,0,10.600000000000001,79.02,3.5
2020,11,26,2,10,0,10.5,79.54,3.5
2020,11,26,2,20,0,10.5,79.54,3.5
2020,11,26,2,30,0,10.4,80.07000000000001,3.5
2020,11,26,2,40,0,10.4,80.44,3.5
2020,11,26,2,50,0,10.3,81.06,3.5
2020,11,26,3,0,0,10.200000000000001,81.60000000000001,3.5
2020,11,26,3,10,0,10.200000000000001,81.60000000000001,3.5
2020,11,26,3,20,0,10.100000000000001,82.14,3.4000000000000004
2020,11,26,3,30,0,10,82.69,3.4000000000000004
2020,11,26,3,40,0,9.9,83.38,3.3000000000000003
2020,11,26,3,50,0,9.8,83.94,3.3000000000000003
2020,11,26,4,0,0,9.8,83.94,3.2
2020,11,26,4,10,0,9.700000000000001,84.51,3.2
2020,11,26,4,20,0,9.600000000000001,85.07000000000001,3.2
2020,11,26,4,30,0,9.5,85.65,3.2
2020,11,26,4,40,0,9.5,85.45,3.2
2020,11,26,4,50,0,9.4,86.03,3.1
2020,11,26,5,0,0,9.3,86.60000000000001,3.1
2020,11,26,5,10,0,9.3,86.60000000000001,3.1
2020,11,26,5,20,0,9.200000000000001,87.19,3.1
2020,11,26,5,30,0,9.1,87.78,3.1
2020,11,26,5,40,0,9.1,87,3.1
2020,11,26,5,50,0,9,87.59,3.1
2020,11,26,6,0,0,9,87.59,3
2020,11,26,6,10,0,8.9,88.18,3
2020,11,26,6,20,0,8.9,88.18,3.1
2020,11,26,6,30,0,8.8,88.78,3.1
2020,11,26,6,40,0,8.8,87.29,3.1
2020,11,26,6,50,0,8.700000000000001,87.88,3.1
2020,11,26,7,0,0,8.700000000000001,87.88,3.1
2020,11,26,7,10,0,8.6,88.47,3.1
2020,11,26,7,20,0,8.6,88.47,3.1
2020,11,26,7,30,0,8.5,89.07000000000001,3.1
2020,11,26,7,40,0,8.5,86.61,3.1
2020,11,26,7,50,0,8.5,86.61,3.2
2020,11,26,8,0,0,8.4,87.2,3.2
2020,11,26,8,10,0,8.4,87.2,3.2
2020,11,26,8,20,0,8.4,87.2,3.2
2020,11,26,8,30,0,8.3,87.79,3.2
2020,11,26,8,40,0,8.3,84.63,3.3000000000000003
2020,11,26,8,50,0,8.3,84.55,3.3000000000000003
2020,11,26,9,0,0,8.3,84.55,3.3000000000000003
2020,11,26,9,10,0,8.3,84.55,3.3000000000000003
2020,11,26,9,20,0,8.3,84.55,3.3000000000000003
2020,11,26,9,30,0,8.3,84.55,3.3000000000000003
2020,11,26,9,40,0,8.3,80.88,3.3000000000000003
2020,11,26,9,50,0,8.3,80.88,3.3000000000000003
2020,11,26,10,0,0,8.3,80.88,3.3000000000000003
2020,11,26,10,10,0,8.200000000000001,81.43,3.3000000000000003
2020,11,26,10,20,0,8.200000000000001,81.43,3.3000000000000003
2020,11,26,10,30,0,8.200000000000001,81.43,3.3000000000000003
2020,11,26,10,40,0,8.200000000000001,77.85000000000001,3.3000000000000003
2020,11,26,10,50,0,8.200000000000001,77.85000000000001,3.3000000000000003
2020,11,26,11,0,0,8.1,78.37,3.3000000000000003
2020,11,26,11,10,0,8.1,78.37,3.3000000000000003
2020,11,26,11,20,0,8.1,78.45,3.3000000000000003
2020,11,26,11,30,0,8,78.98,3.3000000000000003
2020,11,26,11,40,0,8,76.07000000000001,3.3000000000000003
2020,11,26,11,50,0,8,76.07000000000001,3.3000000000000003
2020,11,26,12,0,0,7.9,76.58,3.3000000000000003
2020,11,26,12,10,0,7.9,76.58,3.3000000000000003
2020,11,26,12,20,0,7.9,76.58,3.3000000000000003
2020,11,26,12,30,0,7.800000000000001,77.11,3.3000000000000003
2020,11,26,12,40,0,7.800000000000001,74.95,3.3000000000000003
2020,11,26,12,50,0,7.800000000000001,74.95,3.3000000000000003
2020,11,26,13,0,0,7.800000000000001,74.95,3.3000000000000003
2020,11,26,13,10,0,7.7,75.46000000000001,3.3000000000000003
2020,11,26,13,20,0,7.7,75.46000000000001,3.3000000000000003
2020,11,26,13,30,0,7.7,75.46000000000001,3.3000000000000003
2020,11,26,13,40,0,7.6000000000000005,74.37,3.3000000000000003
2020,11,26,13,50,0,7.6000000000000005,74.37,3.3000000000000003
2020,11,26,14,0,0,7.6000000000000005,74.37,3.3000000000000003
2020,11,26,14,10,0,7.6000000000000005,74.37,3.3000000000000003
2020,11,26,14,20,0,7.6000000000000005,74.37,3.3000000000000003
2020,11,26,14,30,0,7.7,73.94,3.3000000000000003
2020,11,26,14,40,0,7.7,73.26,3.4000000000000004
2020,11,26,14,50,0,7.7,73.26,3.4000000000000004
2020,11,26,15,0,0,7.800000000000001,72.76,3.4000000000000004
2020,11,26,15,10,0,8.1,71.3,3.4000000000000004
2020,11,26,15,20,31,8.4,69.86,3.5
2020,11,26,15,30,53,8.8,68,3.6
2020,11,26,15,40,79,9.1,66.59,3.7
2020,11,26,15,50,106,9.4,65.26,3.8000000000000003
2020,11,26,16,0,134,9.8,63.54,3.8000000000000003
2020,11,26,16,10,163,10.100000000000001,62.28,3.9000000000000004
2020,11,26,16,20,192,10.5,60.64,4.1000000000000005
2020,11,26,16,30,220,10.8,59.45,4.2
2020,11,26,16,40,249,11.200000000000001,55.82,4.3
2020,11,26,16,50,276,11.5,54.730000000000004,4.4
2020,11,26,17,0,303,11.9,53.31,4.5
2020,11,26,17,10,328,12.200000000000001,52.27,4.5
2020,11,26,17,20,353,12.600000000000001,50.92,4.5
2020,11,26,17,30,377,13,49.6,4.5
2020,11,26,17,40,398,13.3,45.83,4.6000000000000005
2020,11,26,17,50,419,13.700000000000001,44.65,4.6000000000000005
2020,11,26,18,0,439,14.100000000000001,43.51,4.6000000000000005
2020,11,26,18,10,457,14.3,42.95,4.5
2020,11,26,18,20,474,14.600000000000001,42.13,4.5
2020,11,26,18,30,489,14.9,41.33,4.4
2020,11,26,18,40,503,15.200000000000001,38.37,4.4
2020,11,26,18,50,515,15.4,37.89,4.3
2020,11,26,19,0,526,15.700000000000001,37.13,4.3
2020,11,26,19,10,535,15.9,36.660000000000004,4.3
2020,11,26,19,20,542,16.1,36.2,4.2
2020,11,26,19,30,548,16.2,35.97,4.2
2020,11,26,19,40,552,16.400000000000002,34.05,4.2
2020,11,26,19,50,554,16.6,33.62,4.2
2020,11,26,20,0,554,16.8,33.2,4.1000000000000005
2020,11,26,20,10,553,16.8,33.2,4.1000000000000005
2020,11,26,20,20,550,16.900000000000002,32.96,4.1000000000000005
2020,11,26,20,30,545,17,32.75,4.1000000000000005
2020,11,26,20,40,537,17.1,32.09,4.1000000000000005
2020,11,26,20,50,525,17.2,31.89,4.1000000000000005
2020,11,26,21,0,515,17.2,31.89,4.1000000000000005
2020,11,26,21,10,503,17.2,31.89,4
2020,11,26,21,20,490,17.2,31.89,4
2020,11,26,21,30,476,17.3,31.69,4
2020,11,26,21,40,460,17.3,32.06,4
2020,11,26,21,50,442,17.3,32.06,3.9000000000000004
2020,11,26,22,0,423,17.3,32.06,3.9000000000000004
2020,11,26,22,10,403,17.2,32.26,3.8000000000000003
2020,11,26,22,20,381,17.1,32.47,3.8000000000000003
2020,11,26,22,30,358,17.1,32.47,3.7
2020,11,26,22,40,334,17,33.76,3.6
2020,11,26,22,50,309,16.900000000000002,33.980000000000004,3.5
2020,11,26,23,0,283,16.8,34.19,3.5
2020,11,26,23,10,256,16.8,34.19,3.5
2020,11,26,23,20,228,16.8,34.19,3.5
2020,11,26,23,30,200,16.8,34.19,3.5
2020,11,26,23,40,172,16.8,34.19,3.5
2020,11,26,23,50,143,16.8,34.19,3.5
2020,11,27,0,0,115,14.700000000000001,42.800000000000004,2.5
2020,11,27,0,10,88,14.3,43.910000000000004,2.5
2020,11,27,0,20,62,13.9,45.06,2.5
2020,11,27,0,30,39,13.5,46.25,2.5
2020,11,27,0,40,20,13.200000000000001,47.95,2.5
2020,11,27,0,50,0,12.8,49.22,2.5
2020,11,27,1,0,0,12.4,50.52,2.5
2020,11,27,1,10,0,12.200000000000001,51.19,2.5
2020,11,27,1,20,0,12,51.86,2.6
2020,11,27,1,30,0,11.9,52.21,2.6
2020,11,27,1,40,0,11.700000000000001,53.01,2.6
2020,11,27,1,50,0,11.5,53.71,2.6
2020,11,27,2,0,0,11.4,54.07,2.6
2020,11,27,2,10,0,11.200000000000001,54.78,2.6
2020,11,27,2,20,0,11.100000000000001,55.15,2.6
2020,11,27,2,30,0,11,55.51,2.6
2020,11,27,2,40,0,10.8,56.980000000000004,2.6
2020,11,27,2,50,0,10.700000000000001,57.36,2.6
2020,11,27,3,0,0,10.600000000000001,57.74,2.6
2020,11,27,3,10,0,10.5,58.13,2.6
2020,11,27,3,20,0,10.4,58.52,2.6
2020,11,27,3,30,0,10.3,58.910000000000004,2.6
2020,11,27,3,40,0,10.200000000000001,60,2.6
2020,11,27,3,50,0,10.100000000000001,60.4,2.5
2020,11,27,4,0,0,10,60.81,2.5
2020,11,27,4,10,0,9.9,61.21,2.5
2020,11,27,4,20,0,9.8,61.620000000000005,2.5
2020,11,27,4,30,0,9.700000000000001,62.04,2.5
2020,11,27,4,40,0,9.5,63.22,2.4000000000000004
2020,11,27,4,50,0,9.4,63.64,2.4000000000000004
2020,11,27,5,0,0,9.3,64.07000000000001,2.4000000000000004
2020,11,27,5,10,0,9.200000000000001,64.5,2.4000000000000004
2020,11,27,5,20,0,9.200000000000001,64.5,2.3000000000000003
2020,11,27,5,30,0,9.1,64.94,2.3000000000000003
2020,11,27,5,40,0,9,64.9,2.2
2020,11,27,5,50,0,9,64.9,2.2
2020,11,27,6,0,0,8.9,65.34,2.2
2020,11,27,6,10,0,8.9,65.34,2.1
2020,11,27,6,20,0,8.8,65.78,2.1
2020,11,27,6,30,0,8.8,65.78,2
2020,11,27,6,40,0,8.8,65.01,2
2020,11,27,6,50,0,8.8,65.01,2
2020,11,27,7,0,0,8.8,65.01,1.9000000000000001
2020,11,27,7,10,0,8.700000000000001,65.45,1.9000000000000001
2020,11,27,7,20,0,8.700000000000001,65.45,1.8
2020,11,27,7,30,0,8.700000000000001,65.45,1.8
2020,11,27,7,40,0,8.700000000000001,65,1.7000000000000002
2020,11,27,7,50,0,8.700000000000001,65,1.7000000000000002
2020,11,27,8,0,0,8.700000000000001,65,1.6
2020,11,27,8,10,0,8.6,65.44,1.6
2020,11,27,8,20,0,8.6,65.44,1.6
2020,11,27,8,30,0,8.5,65.88,1.6
2020,11,27,8,40,0,8.5,66.06,1.6
2020,11,27,8,50,0,8.4,66.51,1.6
2020,11,27,9,0,0,8.3,66.96000000000001,1.5
2020,11,27,9,10,0,8.3,66.96000000000001,1.6
2020,11,27,9,20,0,8.200000000000001,67.42,1.6
2020,11,27,9,30,0,8.1,67.88,1.6
2020,11,27,9,40,0,8,68.87,1.6
2020,11,27,9,50,0,7.9,69.34,1.6
2020,11,27,10,0,0,7.800000000000001,69.82000000000001,1.6
2020,11,27,10,10,0,7.7,70.29,1.6
2020,11,27,10,20,0,7.6000000000000005,70.77,1.6
2020,11,27,10,30,0,7.5,71.26,1.6
2020,11,27,10,40,0,7.4,72.67,1.6
2020,11,27,10,50,0,7.300000000000001,73.17,1.6
2020,11,27,11,0,0,7.2,73.67,1.6
2020,11,27,11,10,0,7.1000000000000005,74.17,1.7000000000000002
2020,11,27,11,20,0,7,74.68,1.7000000000000002
2020,11,27,11,30,0,6.9,75.2,1.7000000000000002
2020,11,27,11,40,0,6.800000000000001,76.51,1.7000000000000002
2020,11,27,11,50,0,6.7,77.03,1.7000000000000002
2020,11,27,12,0,0,6.6000000000000005,77.56,1.7000000000000002
2020,11,27,12,10,0,6.6000000000000005,77.56,1.7000000000000002
2020,11,27,12,20,0,6.5,78.10000000000001,1.7000000000000002
2020,11,27,12,30,0,6.4,78.63,1.8
2020,11,27,12,40,0,6.300000000000001,79.39,1.8
2020,11,27,12,50,0,6.2,79.94,1.8
2020,11,27,13,0,0,6.1000000000000005,80.5,1.8
2020,11,27,13,10,0,6,81.05,1.8
2020,11,27,13,20,0,6,81.05,1.9000000000000001
2020,11,27,13,30,0,5.9,81.61,1.9000000000000001
2020,11,27,13,40,0,5.800000000000001,81.5,1.9000000000000001
2020,11,27,13,50,0,5.7,82.06,1.9000000000000001
2020,11,27,14,0,0,5.7,82.06,2
2020,11,27,14,10,0,5.7,82.06,2
2020,11,27,14,20,0,5.6000000000000005,82.63,2
2020,11,27,14,30,0,5.6000000000000005,82.71000000000001,2
2020,11,27,14,40,0,5.6000000000000005,81.42,2
2020,11,27,14,50,0,5.6000000000000005,81.42,2
2020,11,27,15,0,0,5.6000000000000005,81.42,2
2020,11,27,15,10,0,6,79.2,2.1
2020,11,27,15,20,28,6.4,77.05,2.1
2020,11,27,15,30,49,6.9,74.45,2.2
2020,11,27,15,40,74,7.300000000000001,72.8,2.2
2020,11,27,15,50,101,7.7,70.84,2.2
2020,11,27,16,0,128,8.1,68.94,2.3000000000000003
