t,lambda,xi0,xi1,xi2,xi3,xi4,xi5,xi6,xi7,xi8,xi9,demand0,demand1,demand2,demand3,demand4,demand5,demand6,demand7,demand8,demand9,device0_0,device1_0,device2_0,device3_0,device4_0,device5_0,device6_0,device7_0,device8_0,device9_0
301,32.1877,0.0,-954691.9277127385,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0619546124080076,0.1579589749854533,0.1764385900604949,0.2470668236344941,0.1875606782486581,0.0684368252559917,0.1327709163049127,0.2964780964269776,0.0109356622491223,0.1502198790783188,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
302,32.1877,0.0,-954691.9277127385,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0602987458395441,0.1600416692347741,0.1774354382086521,0.2533384738218879,0.1873924439113943,0.0709294048542872,0.1287159551715415,0.1194222230697468,0.0109356622491223,0.1520666544883762,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
303,32.1877,0.0,-954691.9277127385,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0602987458395441,0.1600416692347741,0.1774354382086521,0.2533384738218879,0.1873924439113943,0.0709294048542872,0.1287159551715415,0.1194222230697468,0.0109356622491223,0.1520666544883762,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,32.1877,0.0,-954691.9277127385,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0602987458395441,0.1600416692347741,0.1774354382086521,0.2533384738218879,0.1873924439113943,0.0709294048542872,0.1287159551715415,0.1194222230697468,0.0109356622491223,0.1520666544883762,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
305,32.1877,0.0,-954691.9277127385,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0894811368586368,0.0994342867634171,0.1783383030933337,0.2587199299838917,0.1876052291659442,0.0731412319743547,0.1286631509015015,0.1194222230697468,0.0109356622491223,0.1067516377381829,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
306,32.1877,0.0,-954691.9277127385,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0894811368586368,0.0994342867634171,0.1783383030933337,0.2587199299838917,0.1876052291659442,0.0731412319743547,0.1286631509015015,0.1194222230697468,0.0109356622491223,0.1067516377381829,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
307,32.1877,0.0,-954691.9277127385,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0894811368586368,0.0994342867634171,0.1783383030933337,0.2587199299838917,0.1876052291659442,0.0731412319743547,0.1286631509015015,0.1194222230697468,0.0109356622491223,0.1067516377381829,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
308,32.1877,0.0,-954691.9277127385,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0883355206260318,0.1015170406388593,0.179186281815786,0.2635809232742608,0.1876349986529956,0.0750141290675244,0.1671157852408753,0.0742965540387106,0.0109356622491223,0.1083379976997659,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
309,32.1877,0.0,-954691.9277127385,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0883355206260318,0.1015170406388593,0.179186281815786,0.2635809232742608,0.1876349986529956,0.0750141290675244,0.1671157852408753,0.0742965540387106,0.0109356622491223,0.1083379976997659,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,32.1877,0.0,-954691.9277127385,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0883355206260318,0.1015170406388593,0.179186281815786,0.2635809232742608,0.1876349986529956,0.0750141290675244,0.1671157852408753,0.0742965540387106,0.0109356622491223,0.1083379976997659,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,32.76071,0.0,-954691.9277127385,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0643975559735504,0.1032167932484385,0.1767837803425799,0.2624985677647684,0.1381212881099912,0.0744784304027557,0.1401190387407249,0.0703236729927327,0.0101900489139549,0.10784856214879,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
312,32.76071,0.0,45307.49927726155,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0643975559735504,0.1032167932484385,0.1767837803425799,0.2624985677647684,0.1381212881099912,0.0744784304027557,0.1401190387407249,0.0703236729927327,0.0101900489139549,0.10784856214879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
313,32.76071,0.0,45307.49927726155,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0643975559735504,0.1032167932484385,0.1767837803425799,0.2624985677647684,0.1381212881099912,0.0744784304027557,0.1401190387407249,0.0703236729927327,0.0101900489139549,0.10784856214879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,32.76071,0.0,45307.49927726155,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0681479765797066,0.1042310792905659,0.1775279408515052,0.2662535943682025,0.13810332868911,0.0768733586413429,0.1360104214009327,0.0703236729927327,0.0101900489139549,0.1080698251497583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
315,32.76071,0.0,45307.49927726155,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0681479765797066,0.1042310792905659,0.1775279408515052,0.2662535943682025,0.13810332868911,0.0768733586413429,0.1360104214009327,0.0703236729927327,0.0101900489139549,0.1080698251497583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
316,32.76071,0.0,45307.49927726155,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0681479765797066,0.1042310792905659,0.1775279408515052,0.2662535943682025,0.13810332868911,0.0768733586413429,0.1360104214009327,0.0703236729927327,0.0101900489139549,0.1080698251497583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
317,32.76071,0.0,45307.49927726155,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1157116025137889,0.105015140796229,0.1782425714010012,0.2750701116648686,0.1380728358663109,0.0791569550417785,0.1360078312269477,0.0703236729927327,0.0101900489139549,0.1071006045740258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
318,32.76071,0.0,45307.49927726155,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1157116025137889,0.105015140796229,0.1782425714010012,0.2750701116648686,0.1380728358663109,0.0791569550417785,0.1360078312269477,0.0703236729927327,0.0101900489139549,0.1071006045740258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
319,32.76071,0.0,45307.49927726155,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1157116025137889,0.105015140796229,0.1782425714010012,0.2750701116648686,0.1380728358663109,0.0791569550417785,0.1360078312269477,0.0703236729927327,0.0101900489139549,0.1071006045740258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
320,32.76071,0.0,45307.49927726155,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0539304764768168,0.1056173149018355,0.1789272948110297,0.2725424056488975,0.1380571791053259,0.0813516487578278,0.1360104163271378,0.0703236729927327,0.0101900489139549,0.1079641398398998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
321,32.76071,0.0,45307.49927726155,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0539304764768168,0.1056173149018355,0.1789272948110297,0.2725424056488975,0.1380571791053259,0.0813516487578278,0.1360104163271378,0.0703236729927327,0.0101900489139549,0.1079641398398998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
322,32.76071,0.0,45307.49927726155,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0539304764768168,0.1056173149018355,0.1789272948110297,0.2725424056488975,0.1380571791053259,0.0813516487578278,0.1360104163271378,0.0703236729927327,0.0101900489139549,0.1079641398398998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
323,32.45791,0.0,45307.49927726155,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.080096598615037,0.1046104934420828,0.1756172835875891,0.2730170026308036,0.1327725663151555,0.0820132524402623,0.125490366901123,0.0642933522446519,0.0099415111355657,0.1079692935148335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
324,32.45791,0.0,-1954692.1979227387,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.080096598615037,0.1046104934420828,0.1756172835875891,0.2730170026308036,0.1327725663151555,0.0820132524402623,0.125490366901123,0.0642933522446519,0.0099415111355657,0.1079692935148335,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,32.45791,0.0,6810.186683773994,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.080096598615037,0.1046104934420828,0.1756172835875891,0.2730170026308036,0.1327725663151555,0.0820132524402623,0.125490366901123,0.0642933522446519,0.0099415111355657,0.1079692935148335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
326,32.45791,0.0,6810.186683773994,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1299985914659007,0.1053531024799519,0.175584295688624,0.2828798211748599,0.1327788219823959,0.0836643412971847,0.1098492092023917,0.1528359537145796,0.0099415111355657,0.1084936664059054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
327,32.45791,0.0,6810.186683773994,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.1299985914659007,0.1053531024799519,0.175584295688624,0.2828798211748599,0.1327788219823959,0.0836643412971847,0.1098492092023917,0.1528359537145796,0.0099415111355657,0.1084936664059054,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
328,32.45791,0.0,-954697.9063231348,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.1299985914659007,0.1053531024799519,0.175584295688624,0.2828798211748599,0.1327788219823959,0.0836643412971847,0.1098492092023917,0.1528359537145796,0.0099415111355657,0.1084936664059054,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
329,32.45791,0.0,45302.09367686522,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0530836100234981,0.1060403233643726,0.1756912110427561,0.2834338969042672,0.1327811731220469,0.0851606258307497,0.1065385554934812,0.0642933522446519,0.0099415111355657,0.1087736639035892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
330,32.45791,0.0,45302.09367686522,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0530836100234981,0.1060403233643726,0.1756912110427561,0.2834338969042672,0.1327811731220469,0.0851606258307497,0.1065385554934812,0.0642933522446519,0.0099415111355657,0.1087736639035892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
331,32.45791,0.0,45302.09367686522,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0530836100234981,0.1060403233643726,0.1756912110427561,0.2834338969042672,0.1327811731220469,0.0851606258307497,0.1065385554934812,0.0642933522446519,0.0099415111355657,0.1087736639035892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
332,32.45791,0.0,-954697.9063231348,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0520853121007546,0.1066674017780118,0.1758385080221537,0.2833060605965685,0.1327843037999306,0.0865317326551025,0.106544764508494,0.0642933522446519,0.0099415111355657,0.1094150761943238,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,32.45791,0.0,45302.09367686522,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0520853121007546,0.1066674017780118,0.1758385080221537,0.2833060605965685,0.1327843037999306,0.0865317326551025,0.106544764508494,0.0642933522446519,0.0099415111355657,0.1094150761943238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
334,32.45791,0.0,-954697.9063231348,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0520853121007546,0.1066674017780118,0.1758385080221537,0.2833060605965685,0.1327843037999306,0.0865317326551025,0.106544764508494,0.0642933522446519,0.0099415111355657,0.1094150761943238,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
335,32.88219,0.0,45302.09367686522,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.051574268032592,0.1087681325256695,0.156050479113323,0.2723450651597062,0.1166817021660059,0.0872847115288457,0.1017303599074153,0.1476103729055812,0.0096929733571766,0.109785485903294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
336,32.88219,45295.08251273632,-954698.3306031348,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.051574268032592,0.1087681325256695,0.156050479113323,0.2723450651597062,0.1166817021660059,0.0872847115288457,0.1017303599074153,0.1476103729055812,0.0096929733571766,0.109785485903294,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,32.88219,999997.6729246731,45301.66939686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.051574268032592,0.1087681325256695,0.156050479113323,0.2723450651597062,0.1166817021660059,0.0872847115288457,0.1017303599074153,0.1476103729055812,0.0096929733571766,0.109785485903294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,32.88219,999997.6729246731,45301.66939686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0516188112995188,0.1175398505301329,0.156050479113323,0.2647023308636902,0.1166911011802703,0.0888552906174117,0.1649932695823979,0.0590459926832086,0.0096929733571766,0.1105427768777808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
339,32.88219,-2.327075326898658,45301.66939686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0516188112995188,0.1175398505301329,0.156050479113323,0.2647023308636902,0.1166911011802703,0.0888552906174117,0.1649932695823979,0.0590459926832086,0.0096929733571766,0.1105427768777808,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
340,32.88219,999997.6729246731,45301.66939686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0516188112995188,0.1175398505301329,0.156050479113323,0.2647023308636902,0.1166911011802703,0.0888552906174117,0.1649932695823979,0.0590459926832086,0.0096929733571766,0.1105427768777808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
341,32.88219,-2.327075326898658,45301.66939686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0516842742047749,0.1183109661698063,0.156050479113323,0.2657164015499701,0.1166989352512007,0.0904180788075395,0.1232467133643667,0.0590459926832086,0.0096929733571766,0.1113339557858124,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,32.88219,-2.3270753268656534,45301.66939686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0516842742047749,0.1183109661698063,0.156050479113323,0.2657164015499701,0.1166989352512007,0.0904180788075395,0.1232467133643667,0.0590459926832086,0.0096929733571766,0.1113339557858124,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
343,32.88219,-2.3270753268326487,45301.66939686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0516842742047749,0.1183109661698063,0.156050479113323,0.2657164015499701,0.1166989352512007,0.0904180788075395,0.1232467133643667,0.0590459926832086,0.0096929733571766,0.1113339557858124,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
344,32.88219,-2.327075326799644,45301.66939686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0521606783582194,0.1188640956604216,0.156050479113323,0.2727083212140888,0.116709895633461,0.091951311170711,0.1017463994870607,0.0590459926832086,0.0096929733571766,0.1121636994944461,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
345,32.88219,-2.3270753267666393,45301.66939686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0521606783582194,0.1188640956604216,0.156050479113323,0.2727083212140888,0.116709895633461,0.091951311170711,0.1017463994870607,0.0590459926832086,0.0096929733571766,0.1121636994944461,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
346,32.88219,999997.6729246732,45301.66939686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0521606783582194,0.1188640956604216,0.156050479113323,0.2727083212140888,0.116709895633461,0.091951311170711,0.1017463994870607,0.0590459926832086,0.0096929733571766,0.1121636994944461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
347,35.48204,-2.327075326782243,45301.66939686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.050817620498498,0.1170173371981766,0.1557755986210953,0.2674268275576103,0.1190274605781281,0.0925868955909468,0.1162549659806171,0.0579092135736231,0.0094444355787874,0.1199827977185787,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,35.48204,-4.926925326749235,45299.06954686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.050817620498498,0.1170173371981766,0.1557755986210953,0.2674268275576103,0.1190274605781281,0.0925868955909468,0.1162549659806171,0.0579092135736231,0.0094444355787874,0.1199827977185787,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
349,35.48204,-4.92692532671753,45299.06954686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.050817620498498,0.1170173371981766,0.1557755986210953,0.2674268275576103,0.1190274605781281,0.0925868955909468,0.1162549659806171,0.0579092135736231,0.0094444355787874,0.1199827977185787,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
350,35.48204,999995.0730746733,-954700.9304531348,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0497363437871245,0.1089201739517545,0.1557755986210953,0.2699135801938107,0.1245829106772951,0.0936478898844046,0.0992501985358817,0.0579092135736231,0.0094444355787874,0.1298870725964913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
351,35.48204,-4.926925326665824,45299.06954686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0497363437871245,0.1089201739517545,0.1557755986210953,0.2699135801938107,0.1245829106772951,0.0936478898844046,0.0992501985358817,0.0579092135736231,0.0094444355787874,0.1298870725964913,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
352,35.48204,999995.0730746733,-45299.06954686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0497363437871245,0.1089201739517545,0.1557755986210953,0.2699135801938107,0.1245829106772951,0.0936478898844046,0.0992501985358817,0.0579092135736231,0.0094444355787874,0.1298870725964913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
353,35.48204,-4.926925326665824,45299.06954686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0490709248416972,0.1086509500515855,0.1557755986210953,0.2728090195105078,0.1248348164350464,0.0945989071347753,0.0991414090059623,0.0579092135736231,0.0094444355787874,0.1307881457796247,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
354,35.48204,-4.9269253266341195,-45299.06954686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0490709248416972,0.1086509500515855,0.1557755986210953,0.2728090195105078,0.1248348164350464,0.0945989071347753,0.0991414090059623,0.0579092135736231,0.0094444355787874,0.1307881457796247,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
355,35.48204,-4.926925326602415,45299.06954686518,0.0,9566.435856352186,0.0,0.0,0.0,-73165.36460736301,0.0,0.0,0.0490709248416972,0.1086509500515855,0.1557755986210953,0.2728090195105078,0.1248348164350464,0.0945989071347753,0.0991414090059623,0.0579092135736231,0.0094444355787874,0.1307881457796247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
356,35.48204,-4.926925326570711,-45299.06954686518,0.0,-9566.435856352186,0.0,0.0,0.0,73165.36460736301,0.0,0.0,0.0490709248416972,0.1085606874971708,0.1557755986210953,0.2760958026958718,0.1247656464288721,0.0954892708280695,0.0991728322720566,0.0579092135736231,0.0094444355787874,0.1312987287765766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
357,35.48204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490709248416972,0.1085606874971708,0.1557755986210953,0.2760958026958718,0.1247656464288721,0.0954892708280695,0.0991728322720566,0.0579092135736231,0.0094444355787874,0.1312987287765766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
358,35.48204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0490709248416972,0.1085606874971708,0.1557755986210953,0.2760958026958718,0.1247656464288721,0.0954892708280695,0.0991728322720566,0.0579092135736231,0.0094444355787874,0.1312987287765766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
359,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1084475130363297,0.1552367534862195,0.276618255657488,0.1240142759939274,0.095716211523232,0.0974124982030834,0.0566605828659465,0.0091958978003983,0.1234790767757803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
360,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1084475130363297,0.1552367534862195,0.276618255657488,0.1240142759939274,0.095716211523232,0.0974124982030834,0.0566605828659465,0.0091958978003983,0.1234790767757803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
361,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1084475130363297,0.1552367534862195,0.276618255657488,0.1240142759939274,0.095716211523232,0.0974124982030834,0.0566605828659465,0.0091958978003983,0.1234790767757803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
362,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.108689959932819,0.1552367534862195,0.2789842554345112,0.1164871899309402,0.0965680420898207,0.0974168906233617,0.0566605828659465,0.0091958978003983,0.1142594816209445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
363,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.108689959932819,0.1552367534862195,0.2789842554345112,0.1164871899309402,0.0965680420898207,0.0974168906233617,0.0566605828659465,0.0091958978003983,0.1142594816209445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
364,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.108689959932819,0.1552367534862195,0.2789842554345112,0.1164871899309402,0.0965680420898207,0.0974168906233617,0.0566605828659465,0.0091958978003983,0.1142594816209445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1089645214220617,0.1552367534862195,0.2812579534875227,0.1164775490583205,0.0973830627914974,0.0974205081075495,0.0566605828659465,0.0091958978003983,0.1138700620071163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
366,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1089645214220617,0.1552367534862195,0.2812579534875227,0.1164775490583205,0.0973830627914974,0.0974205081075495,0.0566605828659465,0.0091958978003983,0.1138700620071163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
367,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1089645214220617,0.1552367534862195,0.2812579534875227,0.1164775490583205,0.0973830627914974,0.0974205081075495,0.0566605828659465,0.0091958978003983,0.1138700620071163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
368,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1092580987035337,0.1552367534862195,0.2835518916013168,0.116403689128622,0.098171335621264,0.097423867767357,0.0566605828659465,0.0091958978003983,0.1137647731510172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
369,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1092580987035337,0.1552367534862195,0.2835518916013168,0.116403689128622,0.098171335621264,0.097423867767357,0.0566605828659465,0.0091958978003983,0.1137647731510172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
370,39.2446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0487944241637853,0.1092580987035337,0.1552367534862195,0.2835518916013168,0.116403689128622,0.098171335621264,0.097423867767357,0.0566605828659465,0.0091958978003983,0.1137647731510172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
371,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1095397439643285,0.1541699790660472,0.2831382580105634,0.1301562777709545,0.1523979126339246,0.0873676934574191,0.0562985506260833,0.0089473600220092,0.1204890386080282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
372,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1095397439643285,0.1541699790660472,0.2831382580105634,0.1301562777709545,0.1523979126339246,0.0873676934574191,0.0562985506260833,0.0089473600220092,0.1204890386080282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
373,34.98525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0484619976868279,0.1095397439643285,0.1541699790660472,0.2831382580105634,0.1301562777709545,0.1523979126339246,0.0873676934574191,0.0562985506260833,0.0089473600220092,0.1204890386080282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
